comune,Codice_catastale,zona_omogenea,id_punto,cod_pozzo,tipo_punto,id_pratica,seq_captazione,uso,istat_comune,foglio,mappale,lng,lat,quota_pc,quota_rif,portata,profondita,tetto_primo_filtro,letto_ultimo_filtro,Location
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,22897,152090439,PIE,n/a,,Piezometro,15209,n/d,n/d,1519637,5040764,,,0,30,,,POINT (9.25107672 45.519953)
CISLIANO,C733,Magentino Abbiatense,30216,150780171,PIE,n/a,,Piezometro,15078,n/d,n/d,1497982.36,5032219.53,127.73,127.73,0,10,,,POINT (8.97384693 45.443316)
MILANO,F205,Milano,25517,151464230,POZ,MI03197852012,0,N/D,15146,n/d,n/d,1510278,5035621,125,121.2,0,44,7,44,POINT (9.13113745 45.473861)
RESCALDINA,H240,Alto Milanese,6597,151810002,POZ,MI03266881975,2,Potabile [Prev],15181,10,293,1496155,5051424,222,220.98,20,80,38,78,POINT (8.9503282 45.616166)
MILANO,F205,Milano,4569,151460281,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1519068.85,5037576.33,121.39,121.39,0,102,47.9,91.74,POINT (9.24367855 45.491277)
MILANO,F205,Milano,4336,151460106,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1516708.74,5041211.85,137,137,0,106,48.98,101.68,POINT (9.21359883 45.52406)
MILANO,F205,Magentino Abbiatense,24648,151463866,POZ,MI03314292011,1,Aree verdi/aree sportive [Prev],15146,627,266,1513249,5030570,,,1,25.5,8.5,24.5,POINT (9.16901135 45.428347)
MILANO,F205,Milano,26112,151464474,POZ,MI03301712011,10,Pompa di calore,15146,390,148,1514863,5034427,119.6,112.6,1.5,45,23,38,POINT (9.18975958 45.463032)
MILANO,F205,Milano,30507,MI03MI01514601719,POZ,MI03313672018,4,Pompa di calore,15146,467,176,1510839,5033323,,,0,40,23,38,POINT (9.13826416 45.453169)
SAN GIULIANO MILANESE,H930,Sud Est,27905,151950465,PIE,n/a,,Piezometro,15195,n/d,n/d,1519936.03,5026880.7,0,105,0,10,,,POINT (9.25434378 45.394982)
TRIBIANO,L415,Sud Est,27751,MI03MI01522200042,POZ,MI03249102014,2,Pompa di calore,15222,1,701,1529588,5029103,,,0,40,25,40,POINT (9.37778572 45.414644)
TREZZANO SUL NAVIGLIO,L409,Magentino Abbiatense,17778,152200100,PIE,n/a,,Piezometro,15220,n/d,n/d,1504614,5029373,115,,0,10,,,POINT (9.05861693 45.417683)
MILANO,F205,Magentino Abbiatense,21694,151462971,PIE,n/a,,Piezometro,15146,n/d,n/d,1520448,5036248,113.46,113.46,0,20,,,POINT (9.26127283 45.479282)
RODANO,H470,Magentino Abbiatense,14876,151850141,PIE,n/a,,Piezometro,15185,n/d,n/d,1527363,5036803,114,114,0,,,,POINT (9.34977811 45.484041)
SAN GIORGIO SU LEGNANO,H884,Alto Milanese,27844,151940033,PIE,n/a,,Piezometro,15194,n/d,n/d,1493336.81,5047010.62,0,200,0,42,,,POINT (8.91424327 45.576421)
SEGRATE,I577,Magentino Abbiatense,24526,152050275,PIE,n/a,,Piezometro,15205,n/d,n/d,1523971.58,5038511.42,122,122.4,0,20,6,20,POINT (9.30646597 45.499543)
RODANO,H470,Magentino Abbiatense,17240,151850159,PIE,n/a,,Piezometro,15185,n/d,n/d,1526781,5037178,116.78,116.78,0,15,,,POINT (9.34235148 45.487439)
MILANO,F205,Milano,29156,MI03MI01514601200,POZ,MI03312982010,2,Pompa di calore,15146,472,268,1513100,5033287,120,,0,25,15,25,POINT (9.16717871 45.452806)
MILANO,F205,Milano,4794,151460458,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1514007.89,5035715.87,121.5,121.5,0,109,52.08,107.87,POINT (9.17885846 45.474651)
BOLLATE,A940,Nord Ovest,1386,150270146,PIE,n/a,,Piezometro,15027,n/d,n/d,,,,,0,,,,POINT (0 0)
TRIBIANO,L415,Magentino Abbiatense,10358,152220022,POZ,MI019791995,1,Zootecnico [Prev],15222,2,52,1529800,5028960,95,95,1,35,,23,POINT (9.38048642 45.413348)
NOVIGLIO,F968,Magentino Abbiatense,19408,151580081,PIE,n/a,,Piezometro,15158,n/d,n/d,1504459,5023015,,,0,8,,,POINT (9.05657911 45.360455)
MEDIGLIA,F084,Magentino Abbiatense,9690,151390038,POZ,MI0347472006,3,Irriguo [Prev],15139,11,12,1525625,5028855,95,95,4,36,,,POINT (9.32712594 45.412568)
GARBAGNATE MILANESE,D912,Magentino Abbiatense,15570,151050085,PIE,n/a,,Piezometro,15105,n/d,n/d,1507280,5047415,181,181,0,34,,,POINT (9.09295651 45.580056)
COLOGNO MONZESE,C895,Adda Martesana,30715,150810246,PIE,n/a,,Piezometro,15081,n/d,n/d,1520543.75,5043293.72,144.92,145.26,0,30,,,POINT (9.2627925 45.542697)
MILANO,F205,Milano,26690,MI03MI01514600731,POZ,MI03216842012,1,Pompa di calore [Prev],15146,632,86,1515842,5030391,,,2,30,20.5,29.5,POINT (9.20215241 45.426682)
CARPIANO,B820,Sud Est,30735,150500175,PIE,n/a,,Piezometro,15050,n/d,n/d,1523122.27,5022153.19,94.21,94,0,6,,,POINT (9.2948289 45.352331)
MILANO,F205,Magentino Abbiatense,10459,151461522,PIE,n/a,,Piezometro,15146,n/d,n/d,1511106,5039332,137,137,0,,,,POINT (9.14181407 45.507251)
MILANO,F205,Milano,29663,MI03MI01514601336,POZ,MI03291662016,7,Pompa di calore,15146,390,20,1514814,5034750,,,0,35,15,33,POINT (9.18914252 45.46594)
MILANO,F205,Magentino Abbiatense,17110,151461837,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,15,,,POINT (0 0)
MILANO,F205,Milano,30039,MI03MI01514601541,POZ,MI03172042009,2,Pompa di calore,15146,520,322,1513280,5032270,,,0,35,20,35,POINT (9.16945333 45.443649)
MILANO,F205,Magentino Abbiatense,23807,151463564,PIE,n/a,,Piezometro,15146,n/d,n/d,1517269.29,5031749.28,0,0,0,20,,,POINT (9.22044468 45.438875)
TRUCCAZZANO,L454,Adda Martesana,29686,MI03MI01522400076,POZ,MI03297082016,1,Aree verdi/aree sportive,15224,6,278,1536361,5037011,,,2,25,9,24,POINT (9.46492722 45.485503)
CORNAREDO,D018,Nord Ovest,3273,150870023,POZ,MI03195801994,1,Industriale [Prev],15087,14,124,1502709,5036729,136,136,16,95,19,92,POINT (9.03430914 45.483904)
BUSTO GAROLFO,B301,Magentino Abbiatense,23725,150410079,POZ,MI03144452007,1,Igienico [Prev],15041,22,136,1489522,5043060,,,2,30,18,30,POINT (8.86543479 45.540815)
MILANO,F205,Magentino Abbiatense,24140,151463679,PIE,n/a,,Piezometro,15146,n/d,n/d,1518491.46,5039558.14,130.3,128.77,0,25,,,POINT (9.236364 45.50913)
PIOLTELLO,G686,Adda Martesana,6452,151750291,PIE,n/a,,Piezometro,15175,n/d,n/d,1525341,5039905,125,125,0,,38,42,POINT (9.32406529 45.512038)
PESCHIERA BORROMEO,G488,Sud Est,24972,151710338,POZ,MI03181852009,1,Pompa di calore,15171,37,154,1522456,5031851,103.5,103.5,1.05,20,3,18,POINT (9.28676396 45.439643)
ROBECCO SUL NAVIGLIO,H373,Magentino Abbiatense,15695,151840083,POZ,MI0115321994,1,Zootecnico [Prev],15184,13,14,1487995,5030530,110,110,1,,,30,POINT (8.84618384 45.428008)
MILANO,F205,Milano,28141,MI03MI01514601069,POZ,MI03261482015,4,Pompa di calore,15146,n/d,n/d,1518354,5036060,,,0,,,,POINT (9.2344738 45.477648)
ROZZANO,H623,Sud Ovest,29311,151890279,PIE,n/a,,Piezometro,15189,n/d,n/d,1513174.99,5027199.34,103,103.13,0,9,,,POINT (9.16797548 45.398009)
CASARILE,B938,Sud Ovest,1963,150550020,POZ,MI0113801994,1,Zootecnico [Prev],15055,3,136,1508652,5018373,97,97,1,,,25,POINT (9.11003439 45.318632)
MILANO,F205,Magentino Abbiatense,18998,151462407,PIE,n/a,,Piezometro,15146,n/d,n/d,1512631,5032973,115,,0,17,,,POINT (9.16117276 45.449988)
VIMODRONE,M053,Magentino Abbiatense,17732,152420076,PIE,n/a,,Piezometro,15242,n/d,n/d,1522366,5040104,127,,0,15,,,POINT (9.28598833 45.51393)
BINASCO,A872,Magentino Abbiatense,20140,150240093,PIE,n/a,,Piezometro,15024,n/d,n/d,1506789,5019530,97.23,97.23,0,6,,,POINT (9.08628095 45.329067)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,21889,151950321,PIE,n/a,,Piezometro,15195,n/d,n/d,1520902,5025606,98.1,98.1,0,4,,,POINT (9.26663075 45.38348)
CORSICO,D045,Magentino Abbiatense,18398,150930119,PIE,n/a,,Piezometro,15093,n/d,n/d,1508888,5031336,115,114,0,9,,,POINT (9.11327744 45.435311)
CUSAGO,D229,Sud Ovest,30248,150970110,PIE,n/a,,Piezometro,15097,n/d,n/d,1504163.16,5032397.46,121,121.87,0,10,,,POINT (9.05288007 45.444909)
TREZZANO SUL NAVIGLIO,L409,Magentino Abbiatense,22406,152200166,PIE,n/a,,Piezometro,15220,n/d,n/d,1504357,5029694,,,0,,,,POINT (9.05533506 45.420574)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,17620,152090248,PIE,n/a,,Piezometro,15209,n/d,n/d,1520260,5044068,143,143,0,30,,,POINT (9.25918993 45.549674)
PADERNO DUGNANO,G220,Nord Milano,30921,151660161,PIE,n/a,,Piezometro,15166,n/d,n/d,1513848.98,5046801.93,165.79,165.59,0,33,,,POINT (9.17713771 45.574438)
CARUGATE,B850,Magentino Abbiatense,22841,150510034,PIE,n/a,,Piezometro,15051,n/d,n/d,,,,,0,,,,POINT (0 0)
VAPRIO D'ADDA,L667,Adda Martesana,8229,152300004,POZ,MI0122711994,1,Potabile [Prev],15230,2,175,1541265,5047650,163,160.1,25,70,31,30,POINT (9.52857289 45.580987)
MILANO,F205,Milano,27813,MI03MI01514601017,POZ,MI03251982009,4,Pompa di calore,15146,387,45,1514042,5034794,,,0,9,3,9,POINT (9.17926859 45.466352)
MILANO,F205,Magentino Abbiatense,24178,151463697,POZ,MI03180162010,1,Pompa di calore [Prev],15146,471,396,1512883,5033729,118.5,,10,45,25,44,POINT (9.1644151 45.456788)
ABBIATEGRASSO,A010,Magentino Abbiatense,17972,150020425,PIE,n/a,,Piezometro,15002,n/d,n/d,1494854,5028451,122,,0,12,,,POINT (8.93388555 45.409379)
TREZZO sull'ADDA,L411,Adda Martesana,24845,152210074,POZ,MI03311842011,1,"Industriale, Pompa di calore",15221,21,917,1539978,5048846,172,170,5,85,75,85,POINT (9.5121748 45.591827)
LAINATE,E415,Nord Ovest,4056,151160036,POZ,MI015871976,1,"Antincendio, Igienico, Industriale [Prev]",15116,4,401,1500895,5045882,179,179,12,50,28,44,POINT (9.01111325 45.566294)
BINASCO,A872,Sud Ovest,1200,150240046,POZ,MI03213431994,1,Zootecnico [Prev],15024,2,71,1508403,5019997,99,99,11,70,61,63,POINT (9.10688491 45.333253)
SAN DONATO MILANESE,H827,Magentino Abbiatense,16966,151920218,PIE,n/a,,Piezometro,15192,n/d,n/d,,,,,0,,,,POINT (0 0)
SEGRATE,I577,Adda Martesana,26196,152050349,POZ,MI03217051994,4,Pompa di calore [Prev],15205,1,6,1520844,5039053,123.6,,0,111,,,POINT (9.26645838 45.504518)
RHO,H264,Nord Ovest,7501,151820617,POZ,MI03273632003,1,Potabile,15182,12,222,1504876,5042815,157.2,157.2,25,152,129.7,146,POINT (9.06209755 45.538672)
CINISELLO BALSAMO,C707,Nord Milano,2727,150770002,POZ,MI03268881986,1,Potabile [Prev],15077,19,581,1516634,5045088,154,154,35,73.76,45.17,73.24,POINT (9.21277315 45.558951)
ARESE,A389,Magentino Abbiatense,14971,150090070,PIE,n/a,,Piezometro,15009,n/d,n/d,1505991,5046019,174,174,0,,,,POINT (9.07641762 45.567503)
RHO,H264,Magentino Abbiatense,17137,151820553,PIE,n/a,,Piezometro,15182,n/d,n/d,1503386,5040066,147.26,147.03,0,8,,,POINT (9.04299458 45.513938)
CUSAGO,D229,Sud Ovest,29285,150970106,PIE,n/a,,Piezometro,15097,n/d,n/d,1504157.57,5036146.42,120.4,120.21,0,6,,,POINT (9.0528399 45.478653)
MILANO,F205,Milano,26257,151464558,PIE,n/a,,Piezometro,15146,n/d,n/d,1514648.84,5032354.17,0,143,0,25,,,POINT (9.1869587 45.444379)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18127,152090277,PIE,n/a,,Piezometro,15209,n/d,n/d,1519139,5041844,,,0,70,,,POINT (9.24474249 45.529688)
MILANO,F205,Milano,27073,151464673,PIE,n/a,,Piezometro,15146,n/d,n/d,1516054.98,5032524.74,0,111.58,0,20,,,POINT (9.20494428 45.445883)
LAINATE,E415,Magentino Abbiatense,15621,151160117,PIE,n/a,,Piezometro,15116,n/d,n/d,1500398,5046081,181,181,0,,,,POINT (9.00474457 45.568086)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,14802,152090183,PIE,n/a,,Piezometro,15209,n/d,n/d,1518630,5041500,136,136,0,,,,POINT (9.23821114 45.526605)
MILANO,F205,Milano,25784,151464326,PIE,n/a,,Piezometro,15146,n/d,n/d,1520167.47,5036656.02,114.79,,0,20,3,20,POINT (9.25770026 45.482963)
MILANO,F205,Magentino Abbiatense,20651,151462803,PIE,n/a,,Piezometro,15146,n/d,n/d,1514702,5032321,100,,0,21,,,POINT (9.18763746 45.444079)
PADERNO DUGNANO,G220,Nord Milano,27230,151660148,PIE,n/a,,Piezometro,15166,n/d,n/d,1508836.09,5021745.9,0,160,0,30,,,POINT (9.11244299 45.34899)
SAN GIULIANO MILANESE,H930,Sud Est,29893,MI03MI01519500102,POZ,MI03301742017,1,"Antincendio, Igienico, Potabile, Aree verdi/aree sportive",15195,20,69,1519587,5025607,,,2,60,26,59,POINT (9.24983427 45.383527)
CALVIGNASCO,B448,Magentino Abbiatense,30201,150420027,PIE,n/a,,Piezometro,15042,n/d,n/d,1502591.27,5018736.27,101.73,101.73,0,8,,,POINT (9.03271005 45.32195)
MILANO,F205,Milano,30363,151465157,PIE,n/a,,Piezometro,15146,n/d,n/d,1505566.05,5038733.72,139.11,139.15,0,12,,,POINT (9.07088994 45.501932)
CASSINETTA DI LUGAGNANO,C033,Magentino Abbiatense,25937,150610048,PIE,n/a,,Piezometro,15061,n/d,n/d,,,,,0,147,,,POINT (0 0)
MILANO,F205,Milano,25105,151464053,POZ,MI03187222011,2,Pompa di calore,15146,73,143,1513639,5040103,135.5,135.5,0,,,,POINT (9.17426051 45.514146)
BUSCATE,B286,Alto Milanese,1716,150380016,POZ,MI03209081994,1,Potabile [Prev],15038,4,23,1485503,5044375,180,181.64,25,,108,143,POINT (8.81391766 45.552578)
SAN ZENONE AL LAMBRO,I415,Magentino Abbiatense,23969,152020052,PIE,n/a,,Piezometro,15202,n/d,n/d,1529508,5018883,0,85,0,10,,,POINT (9.37615365 45.322657)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18239,152090309,PIE,n/a,,Piezometro,15209,n/d,n/d,1520175,5043108,,,0,70,45,69,POINT (9.25806154 45.541036)
PADERNO DUGNANO,G220,Nord Milano,6033,151660001,POZ,MI03266731986,1,Potabile [Prev],15166,24,10,1512878,5046771,165,165.85,30,63,39,63,POINT (9.16469252 45.574178)
CORSICO,D045,Sud Ovest,30366,150930179,PIE,n/a,,Piezometro,15093,n/d,n/d,1508478.11,5030467.95,116,115.8,0,10,,,POINT (9.10802222 45.427503)
MILANO,F205,Milano,25472,151464209,PIE,n/a,,Piezometro,15146,n/d,n/d,1519997,5034483,110,,0,12,3,12,POINT (9.25543076 45.463408)
MILANO,F205,Milano,29584,MI03MI01514601290,POZ,MI03284252015,0,N/D,15146,n/d,n/d,1515240,5036837,,,0,45,,,POINT (9.19465633 45.484716)
CERNUSCO SUL NAVIGLIO,C523,Magentino Abbiatense,23532,150700217,POZ,MI03140952009,1,Aree verdi/aree sportive [Prev],15070,13,141,1527100,5042106,,138,4,40,16,40,POINT (9.34670548 45.531782)
PIOLTELLO,G686,Magentino Abbiatense,17954,151750309,PIE,n/a,,Piezometro,15175,n/d,n/d,1526205,5036205,115.28,115.01,0,20,5,20,POINT (9.33492891 45.478703)
CERNUSCO SUL NAVIGLIO,C523,Magentino Abbiatense,14433,150700172,PIE,n/a,,Piezometro,15070,n/d,n/d,1525523,5043904,144,144,0,,,,POINT (9.32660329 45.548025)
MILANO,F205,Magentino Abbiatense,14792,151461539,PIE,n/a,,Piezometro,15146,n/d,n/d,1511783,5036924,127.07,127.07,0,,,,POINT (9.1504228 45.485566)
CERNUSCO SUL NAVIGLIO,C523,Adda Martesana,28728,MI03MI01507000099,POZ,MI03266362015,4,Pompa di calore,15070,42,241,1526660,5040607,,,0,40,14,38,POINT (9.34098921 45.518307)
LEGNANO,E514,Magentino Abbiatense,21501,151180145,PIE,n/a,,Piezometro,15118,n/d,n/d,1493417,5047543,202.88,202.88,0,60,30,60,POINT (8.91526381 45.581214)
MILANO,F205,Milano,26931,151464646,PIE,n/a,,Piezometro,15146,n/d,n/d,1519358.02,5040104.13,0,130.29,0,25,,,POINT (9.2474787 45.514021)
PIEVE EMANUELE,G634,Sud Ovest,25218,151730123,PIE,n/a,,Piezometro,15173,n/d,n/d,1514721,5024864,99,98.8,0,15,,,POINT (9.1876584 45.376958)
RODANO,H470,Magentino Abbiatense,17499,151850171,POZ,MI03203732008,1,Potabile,15185,4,528,1528275,5035880,110,,15,100,73,94,POINT (9.36139463 45.475697)
PESCHIERA BORROMEO,G488,Sud Est,24900,151710337,POZ,MI03249752011,0,N/D,15171,n/d,n/d,1523030,5029934,98.6,,0,35,20,35,POINT (9.29401342 45.42237)
MILANO,F205,Milano,25834,151464340,POZ,MI03282912011,1,"Igienico, Aree verdi/aree sportive, Pompa di calore",15146,443,258,1518151,5034166,112.2,110.7,12,45,14,38,POINT (9.23180677 45.460605)
MILANO,F205,Milano,30520,MI03MI01514601723,POZ,MI03314792018,2,Pompa di calore,15146,311,222,1514549,5036288,,,1,35,18,33,POINT (9.18579812 45.479789)
SAN GIULIANO MILANESE,H930,Sud Est,29076,151950466,PIE,n/a,,Piezometro,15195,n/d,n/d,1522956.86,5023536.47,93,93,0,7,,,POINT (9.29278141 45.364788)
MILANO,F205,Milano,27177,151464712,PIE,n/a,,Piezometro,15146,n/d,n/d,1512092.27,5032606.88,0,115.1,0,15,,,POINT (9.15427447 45.446702)
MELEGNANO,F100,Sud Est,29427,151400196,PIE,n/a,,Piezometro,15140,n/d,n/d,1525449.7,5023549.99,82,82,0,3,,,POINT (9.32461254 45.364824)
VANZAGO,L665,Nord Ovest,26738,MI03MI01522900011,POZ,MI03217892013,1,Pompa di calore,15229,2,166,1499879,5041724,,,10,45,15,35,POINT (8.99809519 45.528869)
MILANO,F205,Milano,4317,151460545,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510274.48,5034411.02,120.9,120.9,0,106,52.87,105.54,POINT (9.13106723 45.46297)
SAN DONATO MILANESE,H827,Sud Est,28754,MI03MI01519200072,POZ,MI03268292005,5,Pompa di calore,15192,16,323,1520308,5029242,101,,0,40,18,36,POINT (9.25919298 45.416225)
SAN DONATO MILANESE,H827,Sud Est,28183,151920333,PIE,n/a,,Piezometro,15192,n/d,n/d,1519731.96,5029879.33,103.01,103.22,0,12,,,POINT (9.25185643 45.421978)
COLOGNO MONZESE,C895,Magentino Abbiatense,16596,150810134,PIE,n/a,,Piezometro,15081,n/d,n/d,,,,,0,,,,POINT (0 0)
NOSATE,F939,Alto Milanese,27128,MI03MI01515500008,POZ,MI03234072013,1,Potabile,15155,5,671,1478518,5044577,,,10,120,91,106.5,POINT (8.72442205 45.554215)
MILANO,F205,Magentino Abbiatense,24042,151463623,PIE,n/a,,Piezometro,15146,n/d,n/d,1510913.91,5038599.62,132,132,0,25,,,POINT (9.13933889 45.500662)
COLOGNO MONZESE,C895,Adda Martesana,24864,150810220,PIE,n/a,,Piezometro,15081,n/d,n/d,1521209.76,5041127.38,0,131,0,20,,,POINT (9.2712298 45.523178)
MILANO,F205,Magentino Abbiatense,24763,151463911,PIE,n/a,,Piezometro,15146,n/d,n/d,1515416.51,5033713.97,0,114,0,18,,,POINT (9.19681724 45.456602)
CISLIANO,C733,Magentino Abbiatense,2790,150780003,POZ,MI0121751994,1,Potabile [Prev],15078,9,221,1498694,5032129,127,128.33,10,138,84,133,POINT (8.98294666 45.442503)
BARANZATE,A618,Magentino Abbiatense,22795,152500054,PIE,n/a,,Piezometro,15250,n/d,n/d,1508934.1,5041387.42,144,144,0,20,,,POINT (9.11404867 45.525783)
VIMODRONE,M053,Magentino Abbiatense,22394,152420098,PIE,n/a,,Piezometro,15242,n/d,n/d,,,110.8,110.8,0,25,,,POINT (0 0)
SETTALA,I696,Magentino Abbiatense,19588,152100244,PIE,n/a,,Piezometro,15210,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Milano,5294,151461338,PIE,n/a,,Piezometro,15146,n/d,n/d,1519662,5031986,107,107,0,,,,POINT (9.25104616 45.440942)
CARPIANO,B820,Magentino Abbiatense,24687,150500151,PIE,n/a,,Piezometro,15050,n/d,n/d,1519244.36,5020206.11,92.36,92.25,0,6,,,POINT (9.2452479 45.334922)
MILANO,F205,Milano,29301,151465015,PIE,n/a,,Piezometro,15146,n/d,n/d,1504233.22,5032967.17,122,122.44,0,10,,,POINT (9.05378076 45.450037)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,21220,151950305,PIE,n/a,,Piezometro,15195,n/d,n/d,,,100,100,0,10,,,POINT (0 0)
MILANO,F205,Milano,26868,MI03MI01514600813,POZ,MI03298482012,3,Pompa di calore,15146,459,67,1508040,5033316,121,,0,30,12,30,POINT (9.10246808 45.453143)
MILANO,F205,Magentino Abbiatense,19012,151462413,POZ,MI0138102000,1,Pompa di calore [Prev],15146,381,277,1511711,5034578,110,,4,38,22,34,POINT (9.14944578 45.464451)
CUSAGO,D229,Sud Ovest,3451,150970003,POZ,MI0133521994,1,Potabile [Prev],15097,4,46,1502660,5033450,127.19,127.19,50,124,77,118,POINT (9.03366474 45.45439)
MILANO,F205,Magentino Abbiatense,24253,151463729,POZ,MI03168312010,2,Pompa di calore [Prev],15146,434,57,1513365,5034284,,,11,40,18,33,POINT (9.17059473 45.461775)
MILANO,F205,Milano,26317,151464592,PIE,n/a,,Piezometro,15146,n/d,n/d,1520357.57,5039106.5,0,125,0,37,,,POINT (9.26023412 45.505013)
SESTO SAN GIOVANNI,I690,Nord Milano,7566,152090122,POZ,MI0347932006,3,Industriale [Prev],15209,13,155,1519748,5043120,142,70,23,70,52,66.4,POINT (9.25259273 45.541156)
INZAGO,E317,Adda Martesana,3930,151140003,POZ,MI03268831975,2,Potabile [Prev],15114,6,640,1537327,5043486,138,138,30,66.5,30,64.5,POINT (9.47778047 45.543731)
SAN DONATO MILANESE,H827,Magentino Abbiatense,23493,151920309,PIE,n/a,,Piezometro,15192,n/d,n/d,1519638.34,5029879.19,0,0,0,10,,,POINT (9.2506598 45.42198)
MILANO,F205,Magentino Abbiatense,19220,151462463,PIE,n/a,,Piezometro,15146,n/d,n/d,1521193.06,5039560.72,124.75,124.75,0,,,,POINT (9.27094836 45.509077)
PADERNO DUGNANO,G220,Nord Milano,6062,151660031,POZ,MI0130001970,1,"Antincendio, Industriale [Prev]",15166,53,19,1511800,5044744,157.7,,0,78,42,49,POINT (9.15082787 45.555953)
MILANO,F205,Magentino Abbiatense,15029,151461357,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Magentino Abbiatense,23865,151463582,POZ,MI03170742010,2,Pompa di calore,15146,474,481,1513990,5033894,118.4,,0,44,24,42,POINT (9.17857789 45.458252)
MILANO,F205,Milano,28752,151464898,PIE,n/a,,Piezometro,15146,n/d,n/d,1519748.71,5039043.85,0,123,0,15,,,POINT (9.25243791 45.504467)
TRUCCAZZANO,L454,Magentino Abbiatense,22414,152240003,POZ,MI03205851998,1,Potabile [Prev],15224,8,25,1535141,5036636,,,12,,46,101,POINT (9.44928955 45.48219)
RHO,H264,Magentino Abbiatense,9226,151820610,PIE,n/a,,Piezometro,15182,n/d,n/d,,,151.78,151.78,0,7,,,POINT (0 0)
LAINATE,E415,Magentino Abbiatense,15626,151160122,PIE,n/a,,Piezometro,15116,n/d,n/d,1501907,5047093,181,181,0,,,,POINT (9.02408612 45.577192)
RODANO,H470,Magentino Abbiatense,21403,151850188,PIE,n/a,,Piezometro,15185,n/d,n/d,1527176.14,5037297.94,,,0,15,,,POINT (9.34741448 45.488503)
RHO,H264,Nord Ovest,6745,151820163,POZ,MI0128491987,1,Industriale [Prev],15182,36,106,,,,,10,29,,29,POINT (0 0)
SAN DONATO MILANESE,H827,Sud Est,29251,151920355,PIE,n/a,,Piezometro,15192,n/d,n/d,1519698.44,5029889.43,104,104,0,12,,,POINT (9.25142839 45.42207)
MILANO,F205,Milano,4524,151460591,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510081.28,5040084.86,140.8,140.8,0,84,33.65,83.52,POINT (9.12871196 45.514043)
MILANO,F205,Milano,27391,MI03MI01514600934,POZ,MI03308422012,23,Pompa di calore [Prev],15146,460,126 ex 14,1508259,5033186,119.5,119.5,0,35,8,35,POINT (9.10526666 45.451971)
SETTALA,I696,Adda Martesana,7666,152100082,POZ,MI03301781995,1,Zootecnico [Prev],15210,1,9,,,,,2,,6,8,POINT (0 0)
MELEGNANO,F100,Magentino Abbiatense,19908,151400116,PIE,n/a,,Piezometro,15140,n/d,n/d,1525836,5022462,82.5,82.5,0,12,,,POINT (9.32948831 45.355016)
VIMODRONE,M053,Magentino Abbiatense,10439,152420040,PIE,n/a,,Piezometro,15242,n/d,n/d,1523072,5040749,129.1,129.1,0,25,,,POINT (9.29505717 45.519713)
MILANO,F205,Milano,4686,151460767,POZ,MI0125541994,1,Altro uso [Prev],15146,318,385,1517609,5035896,117,117,16,58,35,53,POINT (9.22493618 45.476191)
PESCHIERA BORROMEO,G488,Sud Est,26499,MI03MI01517100046,POZ,MI0136021020,1,Zootecnico [Prev],15171,58,3,,,0,,3,,0,30,POINT (0 0)
SAN DONATO MILANESE,H827,Magentino Abbiatense,20803,151920261,PIE,n/a,,Piezometro,15192,n/d,n/d,,,,,0,,,,POINT (0 0)
CORBETTA,C986,Magentino Abbiatense,19035,150850273,PIE,n/a,,Piezometro,15085,n/d,n/d,1493308,5035358,138,,0,12,1,12,POINT (8.91403453 45.471536)
LAINATE,E415,Magentino Abbiatense,24009,151160171,PIE,n/a,,Piezometro,15116,n/d,n/d,1503138,5044941,170.66,170.47,0,20,,,POINT (9.03985025 45.557818)
MILANO,F205,Milano,30401,MI03MI01514601663,POZ,MI03309352016,8,Pompa di calore,15146,225,450,1515083,5037025,121.2,,0,28.7,16.7,28.7,POINT (9.19265313 45.486412)
ASSAGO,A473,Magentino Abbiatense,19793,150110075,POZ,MI0345132005,1,Igienico,15011,8,681  ex 101,1510688,5027896,,,2,30,17,23,POINT (9.13621579 45.404322)
SETTALA,I696,Magentino Abbiatense,20263,152100264,PIE,n/a,,Piezometro,15210,n/d,n/d,1529743,5031758,100.5,100.35,0,6,,,POINT (9.37992674 45.438535)
SETTALA,I696,Magentino Abbiatense,20009,152100248,PIE,n/a,,Piezometro,15210,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Milano,29851,MI03MI01514601403,POZ,MI03301212017,6,Pompa di calore,15146,384,70,1513196,5034726,,,0,34,14,32,POINT (9.16844492 45.465757)
